appid,Title,Type,Price,Release_Date,Rating,Required_Age,Is_Multiplayer
371260,"Omega Jam","video",1.99,"2015-06-10 00:00:00",-1,0,0
38185,"Napoleon: Total War - Imperial Eagle Pack","dlc",2.99,"2012-06-18 00:00:00",-1,0,1
10,"Counter-Strike","game",9.99,"2000-11-01 00:00:00",88,0,1
389913,"Fantasy Grounds - Top Down Tokens - Vietnam Soldiers","dlc",4.99,"2015-07-22 00:00:00",-1,0,1
210936,"Killing Floor - The Chickenator Pack","dlc",4.99,"2012-10-23 00:00:00",-1,17,1
263620,"Mitsurugi Kamui Hikae","game",9.99,"2014-03-10 00:00:00",-1,0,0
378550,"NASCAR '15 Chevrolet Pack 1","dlc",0,"2015-07-27 00:00:00",-1,0,1
351460,"Awesomenauts - Battle Nibbs Skin","dlc",4.99,"2015-03-04 00:00:00",-1,0,1
325971,"Train Simulator: DR BR 86 Loco Add-On","dlc",19.99,"2015-10-20 00:00:00",-1,0,0
259870,"OMG Zombies!","game",4.99,"2014-02-13 00:00:00",-1,0,0
35480,"Dwarfs!?","game",9.99,"2011-05-04 00:00:00",-1,0,0
34279,"Space Harrier™ II","game",2.99,"2010-06-01 00:00:00",-1,0,0
411550,"Island Tribe","game",2.99,"2015-10-19 00:00:00",-1,0,0
320320,"Darkstone","game",4.99,"2014-09-25 00:00:00",-1,0,0
326007,"Tagds Wagon Pack","dlc",4.99,"2015-06-02 00:00:00",-1,0,0
426970,"Age of Magic CCG","game",0,"2016-03-20 00:00:00",-1,0,1
349540,"PeriAreion","game",10.99,"2015-02-19 00:00:00",-1,0,0
16860,"Civilization V: Cradle of Civilization - Mediterranean","dlc",2.99,"2010-11-30 00:00:00",-1,0,0
280140,"Millennium - A New Hope","game",5.99,"2014-04-25 00:00:00",-1,0,0
393560,"Borderless Gaming - Donation #1","dlc",9.99,"2015-08-07 00:00:00",-1,0,0
214730,"Space Rangers HD: A War Apart","game",14.99,"2013-10-17 00:00:00",68,0,0
250050,"Life Goes On","game",12.99,"2014-04-17 00:00:00",73,0,0
268830,"Doctor Who: The Adventure Games","game",19.99,"2014-03-17 00:00:00",-1,0,0
250320,"The Wolf Among Us","game",24.99,"2013-10-11 00:00:00",85,17,0
438230,"Ira Demo","demo",0,"2016-01-29 00:00:00",-1,0,0
352710,"Homeworld 2 Remastered Soundtrack","dlc",7.99,"2015-03-04 00:00:00",-1,0,0
449600,"Elemental Heroes - Quick Starter Pack","dlc",9.99,"2016-03-03 00:00:00",-1,13,1
246253,"Pac-Man Championship Edition DX+: Dig Dug Skin","dlc",1.99,"2013-09-24 00:00:00",-1,0,0
437000,"GUILTY GEAR 2 -OVERTURE-","game",19.99,"2016-03-31 00:00:00",-1,0,1
401635,"Batman™: Arkham Knight - Season of Infamy: Most Wanted Expansion","dlc",9.99,"2015-12-22 00:00:00",-1,17,0
425960,"Tabletop Simulator - Mistfall","dlc",7.99,"2015-12-14 00:00:00",-1,0,1
220260,"Farming Simulator 2013 Titanium Edition","game",19.99,"2013-10-09 00:00:00",-1,0,1
369970,"Ongaku Trippy Pack","dlc",0.99,"2015-05-28 00:00:00",-1,0,0
439940,"Lucid9: Inciting Incident","game",0,"2016-04-14 00:00:00",-1,0,0
411100,"RONIN - Special Edition Upgrade","dlc",6.99,"2015-11-10 00:00:00",-1,0,0
338300,"Disney's Chicken Little: Ace in Action","game",19.99,"2015-02-24 00:00:00",-1,0,0
24028,"Train Simulator: Rascal & Cottonwood Route Add-On","dlc",24.99,"2009-09-04 00:00:00",-1,0,0
47780,"Dead Space™ 2","game",19.99,"2011-01-25 00:00:00",87,0,1
277700,"On Rusty Trails","game",0,"1970-01-01 00:00:00",-1,0,0
295086,"Rocksmith® 2014 – Jimi Hendrix Song Pack (I-II-III-IV)","dlc",29.99,"2014-12-16 00:00:00",-1,0,0
334810,"Battle of Empires : 1914-1918 - Editor","dlc",0,"2014-12-10 00:00:00",-1,0,0
347790,"Terraform","game",2.99,"2015-05-08 00:00:00",-1,0,0
349130,"Fuse - Free Brute Character Pack","dlc",0,"2015-02-24 00:00:00",-1,0,0
301111,"Call of Duty®: Ghosts - Hydra Pack","dlc",1.99,"2014-07-31 00:00:00",-1,17,1
345180,"Victor Vran ARPG","game",19.99,"2015-07-24 00:00:00",75,0,1
414673,"Nameless will heal your heart ~Yeonho~","dlc",9.99,"2015-10-29 00:00:00",-1,0,0
9120,"Hexen II Demo","demo",0,"2007-08-03 00:00:00",-1,0,0
244210,"Assetto Corsa","game",44.99,"2014-12-19 00:00:00",85,0,1
10606,"Empire: Total War™ - The Warpath Campaign","dlc",9.99,"2009-10-05 00:00:00",-1,0,1
283290,"Nosferatu: The Wrath of Malachi","game",9.99,"2014-03-06 00:00:00",70,0,0
451820,"End Of The Mine Demo","demo",0,"2016-03-08 00:00:00",-1,0,0
256010,"Jagged Alliance Flashback","game",19.99,"2014-10-21 00:00:00",-1,0,0
411960,"TY the Tasmanian Tiger","game",11.99,"2016-03-21 00:00:00",-1,0,0
244060,"Rise of Flight: Ace Pack","dlc",14.99,"2013-09-05 00:00:00",77,0,1
450830,"12 is Better Than 6 Art Book","dlc",0.99,"2016-03-10 00:00:00",-1,0,0
304301,"Heroes Rise: The Hero Project - Perfect Legend Guide","dlc",0.99,"2014-06-17 00:00:00",-1,0,0
448470,"Bacteria","game",0.99,"2016-03-23 00:00:00",-1,0,0
457530,"My Lady","game",0.99,"2016-03-28 00:00:00",-1,0,0
333052,"ZMR: Medium Mech Jump-Start Pack","dlc",14.99,"2014-11-21 00:00:00",-1,0,1
389750,"Support the Developers - Character Skin Bundle","dlc",8.99,"2015-10-13 00:00:00",-1,0,1
60800,"Numen: Contest of Heroes","game",7.99,"2010-06-03 00:00:00",-1,0,0
224610,"Defiance Season Pass","dlc",39.99,"2013-04-02 00:00:00",-1,17,1
356750,"Emet - Hunter (Medic Class)","dlc",4.99,"2015-12-15 00:00:00",-1,17,1
387560,"Forever's End","video",5.99,"2015-07-31 00:00:00",-1,0,0
292380,"Racer 8","game",4.99,"2014-06-06 00:00:00",-1,0,0
463750,"Kindred Spirits on the Roof Drama CD Vol.1","video",9.99,"2016-04-26 00:00:00",-1,0,0
259600,"Finding Teddy","game",6.99,"2013-12-03 00:00:00",-1,0,0
303210,"The Beginner's Guide","game",9.99,"2015-10-01 00:00:00",-1,0,0
316491,"Fantasy Grounds - PFRPG: BASIC2 - A Frightful Time","dlc",5.99,"2014-07-28 00:00:00",-1,0,1
411120,"Galaxy Admirals","game",1.99,"2015-11-06 00:00:00",-1,0,1
294680,"Putt-Putt® Enters the Race","game",6.99,"2014-05-29 00:00:00",-1,0,0
222106,"Rocksmith - The Cure Song Pack","dlc",7.99,"2013-03-19 00:00:00",-1,0,0
291471,"RPG Maker: Classic Fantasy Music Pack","dlc",14.99,"2014-04-25 00:00:00",-1,0,0
343830,"Déjà Vu II: MacVenture Series","game",2.99,"2015-01-26 00:00:00",-1,0,0
366290,"Carp Fishing Simulator","game",12.99,"2015-04-28 00:00:00",-1,0,0
344172,"USFIV: Shadaloo Horror Pack","dlc",3.99,"2015-10-27 00:00:00",-1,0,1
258742,"RPG Maker: Mythos Horror Resource Pack","dlc",24.99,"2013-10-22 00:00:00",-1,0,0
406540,"METAL GEAR SOLID V: THE PHANTOM PAIN - Fatigues (Naked Snake)","dlc",0.99,"2015-10-20 00:00:00",-1,18,1
222554,"Train Simulator: Western Lines of Scotland Route Add-On","dlc",39.99,"2013-03-21 00:00:00",-1,0,0
348990,"Stronghold Crusader 2: The Princess and The Pig","dlc",5.99,"2015-03-20 00:00:00",-1,0,1
279112,"Sacred 3: Z4ngr13f Weapon Spirit","dlc",0.99,"2014-07-31 00:00:00",-1,17,1
443850,"Tross","game",4.99,"2016-02-25 00:00:00",-1,0,0
300280,"Adventurezator: When Pigs Fly","game",19.99,"2015-09-17 00:00:00",-1,0,0
422650,"Megamagic: Wizards of the Neon Age","game",14.99,"2016-04-20 00:00:00",69,0,0
326034,"TS Marketplace: Sdggmrss Taschenwagen Wagon Pack","dlc",4.99,"2016-02-02 00:00:00",-1,0,0
375310,"Mighty Switch Force! Hose It Down!","game",2.99,"2015-06-04 00:00:00",-1,0,0
371070,"Janky Tanks Demo","demo",0,"2015-05-22 00:00:00",-1,0,1
294945,"Rocksmith® 2014 – Billy Talent - “Red Flag”","dlc",2.99,"2014-07-01 00:00:00",-1,0,0
335982,"Antisquad: Tasks in Mexico - Final. Tactics DLC","dlc",0.99,"2014-12-22 00:00:00",-1,0,0
454570,"I Am Caligula","game",0.99,"2016-03-25 00:00:00",-1,0,0
24840,"Medal of Honor: Airborne","game",9.99,"2009-10-06 00:00:00",78,0,1
273960,"Mechs & Mercs: Black Talons","game",19.99,"2015-01-09 00:00:00",-1,0,0
27930,"Booster Trooper Demo","demo",0,"2010-08-31 00:00:00",-1,0,0
34190,"Sonic & SEGA All-Stars Racing","game",9.99,"2010-03-03 00:00:00",65,0,0
452280,"Factorio Demo","demo",0,"2016-03-24 00:00:00",-1,0,1
438180,"Super Mustache","game",0.99,"2016-01-27 00:00:00",-1,0,0
329830,"The Moon Sliver","game",1.99,"2014-10-28 00:00:00",-1,0,0
266410,"iRacing","game",9.99,"2015-01-12 00:00:00",79,0,1
369860,"Brain Guzzler","game",1.99,"2015-05-14 00:00:00",-1,0,0
223510,"Miasmata","game",14.99,"2012-11-28 00:00:00",76,0,0
406760,"FL337 - ""Fleet""","game",9.99,"2015-11-17 00:00:00",-1,0,0
363740,"Slinki Demo","demo",0,"2015-04-27 00:00:00",-1,0,0
243060,"Urban Chaos","game",6.99,"2013-10-15 00:00:00",-1,17,0
303590,"Hidden in Plain Sight","game",5.99,"2014-07-16 00:00:00",-1,0,0
462030,"BitRay","game",0.99,"2016-04-20 00:00:00",-1,0,0
326690,"My Lands: Highlander - Artifact DLC Pack","dlc",99.99,"2014-10-03 00:00:00",-1,0,0
294926,"Rocksmith® 2014 – Sum 41 - “Still Waiting”","dlc",2.99,"2014-06-03 00:00:00",-1,0,0
300540,"Sweet Lily Dreams","game",14.99,"2014-05-16 00:00:00",-1,0,0
295019,"Rocksmith® 2014 – Audioslave - “Be Yourself”","dlc",2.99,"2014-10-07 00:00:00",-1,0,0
287980,"Mini Metro","game",9.99,"2015-11-06 00:00:00",77,0,0
362700,"The Next Penelope - Soundtrack","dlc",1.99,"2015-04-17 00:00:00",-1,0,0
294958,"Rocksmith® 2014 – Surf Rock Song Pack","dlc",7.99,"2014-06-24 00:00:00",-1,0,0
402680,"Return NULL - Episode 2","dlc",2.99,"2015-10-09 00:00:00",-1,0,0
46342,"Theatre of War 2: Centauro","dlc",1.99,"2010-07-10 00:00:00",-1,0,1
347620,"Gaokao.Love.100Days","game",9.99,"2015-05-30 00:00:00",-1,0,0
23310,"The Last Remnant™","game",9.99,"2009-04-09 00:00:00",66,0,0
416712,"Jagged Alliance Online: Reloaded - Echo","dlc",2.99,"2015-12-03 00:00:00",-1,0,1
401860,"Nevermind Soundtrack","dlc",9.99,"2015-09-29 00:00:00",-1,0,0
453710,"TableTop Soccer","game",4.99,"2016-04-22 00:00:00",-1,0,1
361060,"DLC""The Rainy Port Keelung - Radio Drama""(Only audio, no subtitles)","dlc",8.99,"2015-04-06 00:00:00",-1,0,0
265142,"Theros Card Collection","dlc",4.99,"2014-07-16 00:00:00",-1,0,1
297960,"MotoGP™14 Laguna Seca Red Bull US Grand Prix","dlc",2.99,"2014-06-20 00:00:00",-1,0,1
300460,"Fantasy Grounds - Savage Worlds Setting: Sundered Skies","dlc",17.99,"2014-05-09 00:00:00",-1,0,1
467380,"Khimera: Destroy All Monster Girls","game",0,"2016-05-09 00:00:00",-1,0,0
284910,"Purgatory: War of the Damned","game",14.99,"2015-02-11 00:00:00",-1,0,1
416520,"The Hunger Games","video",3.99,"2016-04-22 00:00:00",-1,0,0
402650,"Zombie Vikings - Frostbjörn Character","dlc",2.99,"2015-12-07 00:00:00",-1,0,1
449210,"Verdict Guilty - ?? ??","game",2.99,"2016-03-15 00:00:00",-1,0,1
321150,"Melissa K. and the Heart of Gold Collector's Edition","game",9.99,"2014-09-19 00:00:00",-1,0,0
358310,"Blake Stone: Planet Strike","game",4.99,"2015-05-05 00:00:00",-1,0,0
437702,"Tom Clancy's  The Division™ -  Military Specialists Outfits Pack","dlc",4.99,"2016-03-07 00:00:00",-1,17,1
222575,"Train Simulator: LMS Class 3F ‘Jinty’ Loco Add-On","dlc",19.99,"2013-05-16 00:00:00",-1,0,0
214970,"Intrusion 2","game",9.99,"2012-09-11 00:00:00",80,0,0
440020,"bit Dungeon+","game",4.99,"2016-03-22 00:00:00",-1,13,0
373810,"Hot Pinball Thrills","game",3.99,"2015-06-26 00:00:00",-1,0,0
377570,"Space Drifters 2D","game",0.99,"2016-03-28 00:00:00",-1,0,0
425981,"Devilian: Awakened Pack","dlc",19.99,"2015-12-10 00:00:00",-1,17,1
260040,"YOU DON'T KNOW JACK TELEVISION","game",2.99,"2013-11-05 00:00:00",-1,0,1
269990,"Infinite Space III: Sea of Stars","game",9.99,"2015-10-29 00:00:00",-1,0,0
269170,"Pool Nation VR","game",0,"2016-05-01 00:00:00",-1,0,1
314360,"Aritana and the Harpy's Feather","game",12.99,"2014-08-15 00:00:00",-1,0,0
264340,"Major Mayhem","game",4.99,"2014-02-24 00:00:00",-1,0,0
37990,"Jewel Quest Pack","game",19.99,"2009-08-24 00:00:00",-1,0,0
372260,"Weird Park Trilogy","game",19.99,"2015-06-09 00:00:00",-1,0,0
299240,"Transistor: Original Soundtrack","dlc",9.99,"2014-05-20 00:00:00",-1,0,0
359260,"Green Moon","game",6.99,"2015-05-15 00:00:00",-1,0,0
382400,"Dungeons 2 - A Game of Winter","dlc",14.99,"2015-10-15 00:00:00",-1,0,1
359060,"Switch Galaxy Ultra","game",9.99,"2015-11-20 00:00:00",-1,0,0
241720,"Guncraft","game",14.99,"2013-08-09 00:00:00",73,0,1
6120,"Shank","game",9.99,"2010-10-25 00:00:00",67,17,0
339080,"Wrack - Soundtrack","dlc",1.99,"2014-12-18 00:00:00",-1,0,0
396960,"Gaokao.Love.100Days - Yes Monitress","dlc",0,"2015-10-24 00:00:00",-1,0,0
403200,"Legends of Dawn Reborn","game",29.99,"2015-10-20 00:00:00",-1,0,0
281840,"4PM","game",2.99,"2014-07-09 00:00:00",41,0,0
418110,"March of War: FaceOff - XL","game",0,"2015-11-18 00:00:00",-1,0,1
204360,"Castle Crashers®","game",14.99,"2012-09-26 00:00:00",-1,0,1
378890,"Burnstar - Original Soundtrack","dlc",0.99,"2015-06-10 00:00:00",-1,0,0
459320,"The Hero Project: Redemption Season Demo","demo",0,"2016-04-08 00:00:00",-1,0,0
235920,"X3: Reunion Bonus Package","dlc",0,"2013-05-07 00:00:00",-1,0,0
238070,"Shadow Warrior Classic (1997)","game",0,"1970-01-01 00:00:00",-1,0,0
369773,"Rocksmith® 2014 – Volbeat - “Heaven Nor Hell”","dlc",2.99,"2015-07-07 00:00:00",-1,0,0
420730,"Fantasy Grounds - 5E: The Murmuring Fountain","dlc",4.99,"2015-11-19 00:00:00",-1,0,1
439920,"Royal Heroes","game",2.99,"2016-03-16 00:00:00",-1,0,0
12790,"Damnation","game",9.99,"2009-05-22 00:00:00",41,17,1
222090,"Rocksmith - The Clash - Should I Stay or Should I Go","dlc",2.99,"2013-02-12 00:00:00",-1,0,0
416100,"Your Quest Demo","demo",0,"2015-11-02 00:00:00",-1,0,0
345390,"King's Quest","game",9.99,"2015-07-28 00:00:00",-1,0,0
325041,"Fantasy Grounds - Sundered Skies #2 Fate of the Summoner","dlc",7.99,"2014-09-23 00:00:00",-1,0,1
312240,"SEAL Team 12","game",2.99,"2015-03-18 00:00:00",-1,0,0
323340,"Oddworld: New 'n' Tasty - Scrub Abe Costume","dlc",0.99,"2015-02-25 00:00:00",-1,0,0
231484,"COH 2 - German Skin: (M) Four Color Disruptive Pattern","dlc",1.99,"2013-08-06 00:00:00",-1,0,1
317510,"Beyond Gravity","game",1.99,"2014-09-23 00:00:00",-1,0,0
443770,"12 O'Clock Boys","video",3.99,"2016-03-04 00:00:00",-1,0,0
383660,"Deluxe Upgrade for Shadowrun Chronicles","dlc",19.99,"2015-07-06 00:00:00",-1,0,1
19680,"Alice: Madness Returns","game",19.99,"2011-06-17 00:00:00",75,17,0
225180,"Narco Terror","game",9.99,"2013-07-31 00:00:00",-1,0,1
313960,"Exodus","game",0.99,"2014-07-11 00:00:00",-1,0,0
301113,"Call of Duty®: Ghosts - Tattoo Pack","dlc",1.99,"2014-07-31 00:00:00",-1,17,1
91610,"Sanctum Demo","demo",0,"2011-05-13 00:00:00",70,0,1
24679,"Trainz Simulator DLC: SS4 China Coal Heavy Haul Pack","dlc",14.99,"2013-12-04 00:00:00",-1,0,1
244062,"Rise of Flight: Birth of Warbirds","dlc",14.99,"2013-09-05 00:00:00",77,0,1
258355,"Rocksmith® 2014 – Hotei - “Bambina”","dlc",2.99,"2013-11-05 00:00:00",-1,0,0
94303,"The Dream Machine: Chapter 3","dlc",4.99,"2012-05-11 00:00:00",-1,0,0
257080,"Tiny Thief","game",5.99,"2013-12-16 00:00:00",-1,0,0
346311,"Fantasy Grounds PFRPG Compatible Adventure: B20 - For Rent, Lease or Conquest","dlc",6.99,"2015-01-26 00:00:00",-1,0,1
393400,"Nova-111: Original Soundtrack","dlc",4.99,"2015-09-01 00:00:00",-1,0,0
449670,"Trove: 15-Day Patron Pass","dlc",7.99,"2016-03-02 00:00:00",-1,0,1
327960,"Journey of the King","game",11.99,"2014-12-15 00:00:00",-1,0,1
276550,"Panzer Corps: Grand Campaign '39","dlc",4.99,"2014-03-12 00:00:00",-1,0,1
458320,"CS:GO Player Profiles","video",0,"2015-10-26 00:00:00",-1,0,0
233030,"March of the Eagles Demo","demo",0,"2013-02-20 00:00:00",71,0,1
335020,"Total War: ATTILA - Viking Forefathers Culture Pack","dlc",7.99,"2015-02-17 00:00:00",-1,0,1
269770,"Secrets of Grindea","game",14.99,"2015-07-13 00:00:00",-1,0,1
432850,"Sisters","game",0,"2016-05-07 20:16:00",-1,0,0
378830,"The Princess' Heart","game",4.99,"2015-07-30 00:00:00",-1,0,0
448290,"Nefarious","game",0,"2017-01-01 00:00:00",-1,0,1
246360,"Perfection.","game",2.99,"2013-08-28 00:00:00",-1,0,0
427520,"Factorio","game",20,"2016-02-25 00:00:00",-1,0,1
397090,"Wind Child","game",3.99,"2016-03-18 00:00:00",-1,0,0
395420,"The Dwarf Run","game",8.99,"2015-10-21 00:00:00",-1,0,0
378552,"NASCAR '15 FREE Thank You Pack","dlc",0,"2015-07-27 00:00:00",-1,0,1
290280,"Volt","game",1.99,"2014-04-14 00:00:00",-1,0,0
383530,"Vortex","game",4.99,"2015-07-17 00:00:00",-1,0,0
389921,"Fantasy Grounds - Top-Down Tokens - Heroic 8","dlc",4.99,"2015-07-22 00:00:00",-1,0,1
289910,"Ropeway Simulator 2014","game",9.99,"2014-12-09 00:00:00",-1,0,0
294955,"Rocksmith® 2014 – Deftones - “Digital Bath”","dlc",2.99,"2014-07-15 00:00:00",-1,0,0
343950,"FSX: Steam Edition - Early Years of Flight Add-On","dlc",16.99,"2015-01-21 00:00:00",-1,0,1
359630,"Independence War® 2: Edge of Chaos","game",5.99,"2015-05-07 00:00:00",83,0,0
334120,"Armikrog","game",24.99,"2015-09-30 00:00:00",57,0,0
310080,"Hatoful Boyfriend","game",9.99,"2014-09-04 00:00:00",68,0,0
307750,"Van Helsing II: Ink Hunt","dlc",4.99,"2014-06-13 00:00:00",-1,0,1
212500,"The Lord of the Rings Online","game",0,"2012-06-06 00:00:00",86,0,0
306721,"Spiral Knights: Summer Sale 2","dlc",0,"1970-01-01 00:00:00",-1,0,1
32640,"Delta Force Land Warrior","game",9.99,"2009-06-18 00:00:00",74,0,1
343423,"Agarest 2 - Bundle #5","dlc",6.99,"2015-03-26 00:00:00",-1,0,0
259041,"State of Decay - Lifeline","dlc",6.99,"2014-05-30 00:00:00",-1,17,0
422940,"Divergence: Online","game",29.99,"2016-01-06 00:00:00",-1,0,1
24420,"Aquaria","game",9.99,"2008-12-15 00:00:00",82,0,0
57650,"DUNGEONS - Steam Special Edition","game",14.99,"2011-02-10 00:00:00",65,0,0
290870,"Steam Squad","game",17.99,"2014-05-15 00:00:00",-1,0,0
316444,"DW8XLCE - OLD COSTUME PACK 3","dlc",2.99,"2014-08-06 00:00:00",-1,0,0
70620,"Worms Crazy Golf","game",9.99,"2011-10-19 00:00:00",-1,0,0
358490,"Drip Drip","game",9.99,"2016-02-25 00:00:00",-1,0,0
231060,"Ragnarok Online 2","game",0,"2013-05-01 00:00:00",-1,0,1
244810,"Foul Play","game",14.99,"2013-09-18 00:00:00",69,0,0
435570,"Friend's Journey","dlc",1.99,"2016-03-03 00:00:00",-1,0,0
25892,"Hearts of Iron III: US Pack DLC","dlc",0.99,"2009-08-07 00:00:00",-1,0,1
203290,"America's Army: Proving Grounds","game",0,"2013-08-01 00:00:00",-1,0,1
441760,"Nusakana OST","dlc",6.99,"2016-02-18 00:00:00",-1,0,0
447340,"BLEAK: Original Soundtrack, Vol. 1","dlc",7.99,"2016-04-08 00:00:00",-1,0,0
318073,"Happy Wars - Fast Food Cleric Set","dlc",2.99,"2014-11-26 00:00:00",-1,0,1
318071,"Happy Wars - Happy Tickets - Value Pack B","dlc",1.99,"2014-10-10 00:00:00",-1,0,1
372000,"Tree of Savior (English Ver.)","game",0,"2016-03-28 00:00:00",-1,0,0
55398,"Saints Row: The Third - Special Ops Vehicle Pack","dlc",2.99,"2012-04-10 00:00:00",-1,17,0
291502,"Might & Magic: Duel of Champions - Legacy Pack","dlc",69.99,"2014-04-09 00:00:00",84,0,1
28010,"Kane & Lynch 2: The Doggie Bag","dlc",5.99,"2010-08-31 00:00:00",-1,17,1
366100,"Champions Of Chaos 2","game",5.99,"2015-09-24 00:00:00",-1,0,0
343955,"FSX: Steam Edition - Dangerous Approaches Add-On","dlc",16.99,"2015-02-11 00:00:00",-1,0,1
357820,"Might & Magic: Duel of Champions - Time of Renewal Pack","dlc",29.99,"2015-04-16 00:00:00",-1,0,1
313281,"Graviteam Tactics: Zhalanashkol 1969","dlc",14.99,"2014-07-24 00:00:00",-1,0,0
355180,"Codename CURE","game",0,"2015-07-17 00:00:00",-1,0,0
19060,"Rocket Knight Demo","demo",0,"2010-05-11 00:00:00",63,0,0
226999,"Pinball FX2 - Civil War Table","dlc",2.99,"2013-06-21 00:00:00",-1,0,0
275170,"US Diesel Locomotives - Set 2","dlc",13.99,"2014-06-09 00:00:00",-1,0,0
108231,"Ticket to Ride - Switzerland","dlc",3.99,"2012-05-24 00:00:00",-1,0,1
387930,"The Tape","game",3.99,"2015-11-19 00:00:00",-1,18,0
271499,"Rocksmith® 2014 – Spin Doctors - “Two Princes”","dlc",2.99,"2014-04-22 00:00:00",-1,0,0
244390,"War Thunder - Ace Advanced Pack","dlc",49.99,"2013-08-15 00:00:00",-1,0,0
250990,"DCS: Fw 190 D-9 Dora","dlc",49.99,"2014-08-19 00:00:00",-1,0,1
346890,"Rooster Teeth vs. Zombiens: Remember the Bungalow","dlc",0.99,"2015-02-04 00:00:00",-1,0,0
224340,"Fast & Furious™: Showdown","game",29.99,"2013-05-21 00:00:00",-1,0,0
295016,"Rocksmith® 2014 – Foreigner - “Cold As Ice”","dlc",2.99,"2014-09-30 00:00:00",-1,0,0
362260,"Mortal Kombat: Legacy II","video",0,"2015-04-09 00:00:00",-1,17,0
34900,"Bad Rats: the Rats' Revenge","game",0.99,"2009-07-20 00:00:00",-1,0,0
356510,"Soccer Rage","game",9.99,"2015-06-02 00:00:00",-1,0,1
231476,"COH 2 - German Skin: (H) Three Color Disruptive Pattern","dlc",1.99,"2013-06-24 00:00:00",-1,0,1
317360,"Double Action: Boogaloo","game",0,"2014-10-23 00:00:00",-1,0,1
349620,"BlastZone 2 Demo","demo",0,"2015-02-19 00:00:00",-1,0,1
411186,"Dota 2 - The International 2015 - Player Profiles","video",0,"2015-11-12 00:00:00",-1,0,0
65710,"Pat & Mat","game",6.99,"2010-11-05 00:00:00",-1,0,0
399760,"Bosch's Damnation Demo","demo",0,"2015-09-02 00:00:00",-1,0,0
200330,"Serious Sam 3: BFE Bonus Pack","dlc",9.99,"1970-01-01 00:00:00",-1,0,1
215856,"Magic 2014 ""Hall of Champions"" Foil Conversion","dlc",0.99,"2013-09-18 00:00:00",-1,0,1
232910,"TrackMania² Stadium","game",9.99,"2013-06-20 00:00:00",-1,0,1
277678,"Call of Duty®: Ghosts - Inferno Pack","dlc",1.99,"2014-03-25 00:00:00",-1,17,1
6250,"Making History: The Calm & the Storm","game",4.99,"2007-03-13 00:00:00",70,0,1
457870,"Minigame Party VR","game",4.99,"2016-04-05 00:00:00",-1,0,0
384910,"Last Half of Darkness - Society of the Serpent Moon","game",4.99,"2015-08-03 00:00:00",-1,0,0
360250,"JumpJet Rex Demo","demo",0,"2015-12-18 00:00:00",-1,0,0
220824,"Zombie Driver HD Tropical Race Rage","dlc",2.99,"2013-09-09 00:00:00",-1,0,0
258677,"Train Simulator: BR Class 35 Loco Add-On","dlc",19.99,"2014-08-21 00:00:00",-1,0,0
401049,"Disney Infinity 3.0 - Captain Jack Sparrow","dlc",4.99,"2015-10-29 00:00:00",-1,0,0
233940,"LOST PLANET® 3 - Map Pack 2","dlc",4.99,"2013-10-18 00:00:00",-1,0,1
336420,"Bloodsports.TV","game",9.99,"2015-03-30 00:00:00",69,0,1
404240,"Counter-Strike Nexon: Zombies - Oz's Trio","dlc",13.99,"2015-10-28 00:00:00",-1,0,1
330390,"Grandia® II Anniversary Edition","game",19.99,"2015-08-24 00:00:00",80,0,0
100,"Counter-Strike: Condition Zero","game",9.99,"2004-03-01 00:00:00",65,0,1
22400,"Fallout 3 - Operation Anchorage","dlc",4.99,"2010-07-16 00:00:00",-1,0,0
38490,"Earthworm Jim 2","game",19.99,"2009-11-04 00:00:00",-1,0,0
42910,"Magicka","game",9.99,"2011-01-25 00:00:00",74,0,1
390389,"Rocksmith® 2014 – Bachsmith II","dlc",5.99,"2015-11-17 00:00:00",-1,0,0
396140,"Mad Max Beyond Thunderdome","video",14.99,"2015-08-31 00:00:00",-1,0,0
